id,ingredient
rice-burgers-and-coleslaw,"½ red onion, finely sliced "
rice-burgers-and-coleslaw,Juice 1 lime
rice-pudding,25g butter
rice-pudding,100g rice pudding
rice-pudding,75g granulated sugar
rice-pudding,800ml whole milk
rice-pudding,Grated nutmeg (optional)
rice-pudding,"Jam, to serve (optional)
"
rice-salad-with-griddled-chicken,500g Butcher’s Selection Chicken Breast Mini Fillets
rice-salad-with-griddled-chicken,1tbsp Melis Pomegranate Sauce 
rice-salad-with-griddled-chicken,1tsp sesame seeds
rice-salad-with-griddled-chicken,2tsp rapeseed oil
rice-salad-with-griddled-chicken,"3 Little Gem lettuces, cut into quarters"
rice-salad-with-griddled-chicken,200g Asda Easy Cook Long Grain Brown Rice
rice-salad-with-griddled-chicken,80g Grower’s Selection Pomegranate Seeds
rice-salad-with-griddled-chicken,"3 spring onions, finely sliced"
rice-salad-with-griddled-chicken,2tbsp torn flat-leaf parsley 
rice-salad-with-griddled-chicken,2tbsp Asda Greek-Style Fat-Free Natural Yogurt
rice-salad-with-griddled-chicken,Juice and zest  ½ lemon 
rich-chocolate-cake,425g Asda Organic Dark Chocolate (70% cocoa solids)
rich-chocolate-cake,"225g unsalted butter, cubed"
rich-chocolate-cake,1 level tsp instant coffee
rich-chocolate-cake,100g self-raising flour
rich-chocolate-cake,100g plain flour
rich-chocolate-cake,25g cocoa powder
rich-chocolate-cake,1⁄4 level tsp bicarbonate of soda
rich-chocolate-cake,375g caster sugar
rich-chocolate-cake,4 tbsp milk
rich-chocolate-cake,"3 large free-range eggs, beaten"
rich-chocolate-cake,300ml double cream
rich-chocolate-cake,Grated chocolate (or shaved chocolate)
rich-chocolate-fairy-cakes,"Asda Sugar Coated Mini Eggs, to decorate"
rich-chocolate-fairy-cakes,"150g Asda Dark Chocolate (60% cocoa solids), broken into squares"
rich-chocolate-fairy-cakes,175g unsalted butter
rich-chocolate-fairy-cakes,1 tbsp golden syrup
rich-chocolate-fairy-cakes,175g self-raising flour
rich-chocolate-fairy-cakes,25g cocoa powder
rich-chocolate-fairy-cakes,125g soft brown sugar
rich-chocolate-fairy-cakes,2 large free-range eggs
rich-chocolate-fairy-cakes,"100ml whole milk, plus 1-2 tbsp"
rich-chocolate-fairy-cakes,100g icing sugar
rich-chocolate-ginger-cupcakes,150g Asda Extra Special Dark Chocolate for Cooking
rich-chocolate-ginger-cupcakes,170g semi-skimmed milk
rich-chocolate-ginger-cupcakes,225g plain flour
rich-chocolate-ginger-cupcakes,2 level tsp baking powder
rich-chocolate-ginger-cupcakes,Pinch ground ginger
rich-chocolate-ginger-cupcakes,200g caster sugar
rich-chocolate-ginger-cupcakes,3 large eggs
rich-chocolate-ginger-cupcakes,"50g Natural Selection Crystallised Ginger, roughly chopped"
rich-chocolate-ginger-cupcakes,For the icing
rich-chocolate-ginger-cupcakes,200g Asda Dark Chocolate
rich-chocolate-ginger-cupcakes,200ml double cream
rich-chocolate-ginger-cupcakes,42 Asda Mini Eggs
rich-chocolate-truffles,"200g bar Asda Dark Chocolate (50% cocoa solids), roughly chopped"
rich-chocolate-truffles,"50g Extra Special Dark Chocolate (70% cocoa solids), roughly chopped"
rich-chocolate-truffles,150ml double cream
rich-chocolate-truffles,"2 tbsp liqueur (either amaretto, rum, Tia Maria, Cointreau or Malibu)"
rich-chocolate-truffles,"4 tbsp cocoa powder, for dusting"
rich-fruity-sausage-rolls,500g pack ready to roll puff pastry
rich-fruity-sausage-rolls,2 x 454g packs Extra Special Pork Sausages
rich-fruity-sausage-rolls,Flour for rolling out
rich-fruity-sausage-rolls,200g Asda Chosen by you Mincemeat
rich-fruity-sausage-rolls,"1 egg, beaten"
rich-fruity-sausage-rolls,"Mustard, to serve"
rich-sausage-bean-stew,2 tbsp olive oil
rich-sausage-bean-stew,"1 large onion, finely chopped"
rich-sausage-bean-stew,"2 garlic cloves, crushed"
rich-sausage-bean-stew,2 x 454g packs Asda Chosen by you Reduced Fat Pork Sausages
rich-sausage-bean-stew,500g carton  Asda Chosen by you Italian Passata
rich-sausage-bean-stew,200ml chicken stock
rich-sausage-bean-stew,1 tbsp red wine vinegar
rich-sausage-bean-stew,2 bay leaves
rich-sausage-bean-stew,"3 x 300g cans cannellini or haricot beans, drained and rinsed"
rich-sausage-bean-stew,1 tbsp wholegrain mustard
rich-sausage-bean-stew,"2 tbsp flat leaf parsley, chopped"
rich-sausage-bean-stew,"Crusty bread, to serve"
rick-stein-seasonal-salad,400g freekeh or pearl barley
rick-stein-seasonal-salad,10 tbsp olive oil
rick-stein-seasonal-salad,Seeds from 2 pomegranates
rick-stein-seasonal-salad,"8 spring onions, chopped"
rick-stein-seasonal-salad,2 handfuls roughly chopped flat-leaf parsley
rick-stein-seasonal-salad,2 handfuls roughly chopped mint
rick-stein-seasonal-salad,3 tbsp pomegranate molasses (or maple syrup)
rick-stein-seasonal-salad,"4 tbsp crushed pistachios
"
rioja-poached-pears,75cl Extra Special Rioja
rioja-poached-pears,100ml Extra Special Whisky
rioja-poached-pears,1l Extra Special Smooth Orange Juice
rioja-poached-pears,250g caster sugar
rioja-poached-pears,1 star anise
rioja-poached-pears,"2 cardamom pods, crushed"
rioja-poached-pears,1 cinnamon stick
rioja-poached-pears,"½ orange, zest of"
rioja-poached-pears,6 Conference pears
rioja-poached-pears,50ml Extra Special Cream
rioja-poached-pears,150g unsalted walnuts
rioja-poached-pears,150g unsalted pecans
rioja-poached-pears,2 tbsp unsalted butter
rioja-poached-pears,"2 tbsp rosemary leaves, coarsely chopped"
rioja-poached-pears,1/4 tsp cayenne pepper
rioja-poached-pears,2 tsp dark brown sugar
rioja-poached-pears,1 tsp sea salt
rioja-poached-pears,"
"
risotto-stuffed-tomatoes,6 beef tomatoes
risotto-stuffed-tomatoes,1 vegetable stock cube
risotto-stuffed-tomatoes,Generous pinch saffron (optional) 
risotto-stuffed-tomatoes,"1 tbsp olive oil, plus extra for greasing"
risotto-stuffed-tomatoes,15g butter
risotto-stuffed-tomatoes,"5 spring onions, trimmed and sliced"
risotto-stuffed-tomatoes,175g risotto rice
risotto-stuffed-tomatoes,"3 tbsp chopped flat-leaf parsley, plus extra for sprinkling"
risotto-stuffed-tomatoes,"125g Asda Reduced Fat Mozzarella, drained and cut into small cubes"
risotto-stuffed-tomatoes,"60g Parmesan, grated"
river-cobbler-fillets-potato-wedges,4 medium sized potatoes (ideally Maris Pipers) peeled
river-cobbler-fillets-potato-wedges,1 tbsp olive oil
river-cobbler-fillets-potato-wedges,1 tbsp fresh rosemary chopped
river-cobbler-fillets-potato-wedges,4 river cobbler fillets about 175g each
river-cobbler-fillets-potato-wedges,8 tbsp mayonnaise
river-cobbler-fillets-potato-wedges,50g Asda Dried Breadcrumbs
river-cobbler-fillets-potato-wedges,"50g Parmesan, finely grated"
river-cobbler-fillets-potato-wedges,250g cherry vine tomatoes
roald-dahl-great-glass-elevator-cake,1 x basic sponge mixture
roald-dahl-great-glass-elevator-cake,35g butter
roald-dahl-great-glass-elevator-cake,80g golden caster sugar
roald-dahl-great-glass-elevator-cake,60g golden syrup
roald-dahl-great-glass-elevator-cake,1tsp vanilla essence
roald-dahl-great-glass-elevator-cake,"240g plain flour, sieved"
roald-dahl-great-glass-elevator-cake,"1 medium egg, beaten"
roald-dahl-great-glass-elevator-cake,26 x Asda Smart Price clear mints
roald-dahl-great-glass-elevator-cake,3tbsp raspberry jam
roald-dahl-great-glass-elevator-cake,"1½ x 400g tubs Chosen by you Vanilla Flavour Frosting, coloured with blue gel food colouring"
roald-dahl-great-glass-elevator-cake,200g Bake & Create Ready To Roll Icing in Green
roald-dahl-great-glass-elevator-cake,100g ready to roll white icing
roald-dahl-great-glass-elevator-cake,Dr. Oetker Shimmer Spray in Gold
roald-dahl-great-glass-elevator-cake,1 x basic royal icing
roast-beef-curried-rice-salad,300g long-grain rice
roast-beef-curried-rice-salad,200g frozen peas
roast-beef-curried-rice-salad,3 tbsp sunflower oil
roast-beef-curried-rice-salad,1 level tbsp Asda Mild Curry Powder
roast-beef-curried-rice-salad,2 tbsp cider vinegar
roast-beef-curried-rice-salad,3 tbsp mango chutney
roast-beef-curried-rice-salad,"2 red peppers, de-seeded and cut into small pieces"
roast-beef-curried-rice-salad,"4 spring onions, trimmed and sliced"
roast-beef-curried-rice-salad,75g sultanas
roast-beef-curried-rice-salad,"150g roast beef, cut into bite-sized pieces"
roast-beef-curried-rice-salad,"Chopped fresh coriander, to serve"
roast-cauliflower-kale-soup,"2 small cauliflower, trimmed into florets"
roast-cauliflower-kale-soup,"1 small onion, sliced"
roast-cauliflower-kale-soup,"2 cloves garlic, crushed"
roast-cauliflower-kale-soup,"1 bulb fennel, sliced"
roast-cauliflower-kale-soup,2tbsp olive oil
roast-cauliflower-kale-soup,215g can chickpeas rinsed and well drained 
roast-cauliflower-kale-soup,"200g bag Grower’s Selection Kale, washed"
roast-cauliflower-kale-soup,1L vegetable stock
roast-cauliflower-kale-soup,150ml crème fraîche
roast-cauliflower-kale-soup,"A few chives, chopped"
roast-chicken-with-pork-stuffing,15g butter
roast-chicken-with-pork-stuffing,"1 shallot, finely chopped"
roast-chicken-with-pork-stuffing,"4 Asda Extra Special Pork and Leek Sausages, skins removed"
roast-chicken-with-pork-stuffing,25g pack fresh thyme
roast-chicken-with-pork-stuffing,25g fresh white breadcrumbs
roast-chicken-with-pork-stuffing,1 tbsp chopped fresh parsley
roast-chicken-with-pork-stuffing,1 Asda Large Chicken (2.2kg)
roast-chicken-with-pork-stuffing,"750g King Edward potatoes (or Maris Piper potatoes), peeled"
roast-chicken-with-pork-stuffing,2 tbsp olive oil
roast-chicken-with-pork-stuffing,"Asda Extra Special Chicken Gravy, to serve"
roast-duck-with-cherry-sauce,4 Gressingham Duck Fillets
roast-duck-with-cherry-sauce,1 tbsp sunflower oil
roast-duck-with-cherry-sauce,"1 shallot, finely chopped"
roast-duck-with-cherry-sauce,200ml red wine
roast-duck-with-cherry-sauce,"300g fresh cherries, halved and stoned"
roast-duck-with-cherry-sauce,"150ml chicken stock, made with 1/2 stock cube"
roast-duck-with-cherry-sauce,3 tbsp Asda Redcurrant Jelly
roast-duck-with-cherry-sauce,1 level tbsp cold water
roast-duck-with-cherry-sauce,"Roast potatoes and steamed sugar snap peas, to serve"
roast-lamb-with-herby-stuffing,"1 shallot, chopped"
roast-lamb-with-herby-stuffing,"1 tbsp sunflower oil, plus extra for greasing"
roast-lamb-with-herby-stuffing,25g butter
roast-lamb-with-herby-stuffing,"1 small shallot (or 2 large shallots), finely chopped"
roast-lamb-with-herby-stuffing,50g fresh white breadcrumbs
roast-lamb-with-herby-stuffing,"1 unwaxed lemon, finely grated zest of"
roast-lamb-with-herby-stuffing,1 tbsp chopped thyme leaves
roast-lamb-with-herby-stuffing,1 tbsp chopped parsley
roast-lamb-with-herby-stuffing,1 tbsp chopped mint
roast-lamb-with-herby-stuffing,"1 whole large leg of lamb, bone in (about 2.2kg)"
roast-lamb-with-herby-stuffing,"Gravy, to serve"
roast-lamb-with-herby-stuffing,"Mint,to serve"
roast-lamb-with-herby-stuffing,"Roast potatoes, to serve"
roast-lamb-with-vine-tomatoes,1 Asda Extra Special Welsh Borders Lamb Leg Joint with Garlic and Herbs
roast-lamb-with-vine-tomatoes,500g Asda Extra Special Sweet Vine Tomatoes
roast-lamb-with-vine-tomatoes,1 tbsp olive oil
roast-lamb-with-vine-tomatoes,4 tbsp white wine
roast-leg-of-pork-with-herb-stuffing-balls,2kg Butcher's Selection Pork Leg
roast-leg-of-pork-with-herb-stuffing-balls,"1 onion, peeled and cut into 6 wedges"
roast-leg-of-pork-with-herb-stuffing-balls,"140g pack Asda Sage, Onion and Garlic Stuffing Mix"
roast-leg-of-pork-with-herb-stuffing-balls,1 tbsp flour
roast-leg-of-pork-with-herb-stuffing-balls,350ml hot chicken stock (or pork stock)
roast-leg-of-pork-with-herb-stuffing-balls,280g Asda Bramley Apple Sauce
roast-leg-of-pork-with-herb-stuffing-balls,"New potatoes, to serve"
roast-leg-of-pork-with-herb-stuffing-balls,"Gravy, to serve"
roast-parsnips-carrots-with-honey-mustard,500g parsnips
roast-parsnips-carrots-with-honey-mustard,500g chantenay carrots
roast-parsnips-carrots-with-honey-mustard,4 tbsp sunflower oil
roast-parsnips-carrots-with-honey-mustard,1 tbsp coarse-grain mustard
roast-parsnips-carrots-with-honey-mustard,4 tbsp clear honey
roast-parsnips-with-maple-syrup-mustard,6-8 parsnips
roast-parsnips-with-maple-syrup-mustard,4 tbsp sunflower oil
roast-parsnips-with-maple-syrup-mustard,3 tbsp maple syrup
roast-parsnips-with-maple-syrup-mustard,1 tbsp coarse-grain mustard
roast-pepper-red-onion-stuffed-crust-tortilla-pizza,"3 peppers, de-seeded and sliced"
roast-pepper-red-onion-stuffed-crust-tortilla-pizza,2 tbsp olive oil
roast-pepper-red-onion-stuffed-crust-tortilla-pizza,"1 large red onion, thinly sliced"
roast-pepper-red-onion-stuffed-crust-tortilla-pizza,1 tbsp balsamic vinegar
roast-pepper-red-onion-stuffed-crust-tortilla-pizza,1 tsp brown sugar
roast-pepper-red-onion-stuffed-crust-tortilla-pizza,4 Asda Chosen by you Large Tortilla Wraps
roast-pepper-red-onion-stuffed-crust-tortilla-pizza,6 tbsp Asda Chosen by you Pizza Topper
roast-pepper-red-onion-stuffed-crust-tortilla-pizza,"150g Asda Soft Goats Cheese, crumbled"
roast-pork,"500g baby potatoes, halved"
roast-pork,1 tbsp sunflower oil
roast-pork,3 tbsp soy sauce
roast-pork,3 tbsp Asda Coarse Grain Mustard
roast-pork,"1 garlic clove, crushed"
roast-pork,"3cm piece of ginger, peeled and grated"
roast-pork,1 level tbsp brown sugar
roast-pork,450g pork fillet (in one piece)
roast-pork,350g sugar snap peas
roast-pork-belly-with-apple-wedges-cider-sauce,800g pork belly joint
roast-pork-belly-with-apple-wedges-cider-sauce,2 tsp sunflower oil
roast-pork-belly-with-apple-wedges-cider-sauce,1 tsp coarse sea salt
roast-pork-belly-with-apple-wedges-cider-sauce,1 large onion
roast-pork-belly-with-apple-wedges-cider-sauce,1 large carrot
roast-pork-belly-with-apple-wedges-cider-sauce,150ml British dry cider
roast-pork-belly-with-apple-wedges-cider-sauce,"300ml pork stock, made with 1/2 a stock cube"
roast-pork-belly-with-apple-wedges-cider-sauce,1 level tbsp cornflour
roast-pork-belly-with-apple-wedges-cider-sauce,4 Granny Smith apples
roast-pork-belly-with-apple-wedges-cider-sauce,15g unsalted butter
roast-pork-belly-with-spicy-apple-sauce,900g pork belly joint
roast-pork-belly-with-spicy-apple-sauce,1 tsp coarse sea salt
roast-pork-belly-with-spicy-apple-sauce,2 large onions
roast-pork-belly-with-spicy-apple-sauce,"400g Bramley apples, peeled, cored and cut into small chunks"
roast-pork-belly-with-spicy-apple-sauce,"1 red chilli, de-seeded and finely chopped"
roast-pork-belly-with-spicy-apple-sauce,"½ lemon, zest and juice of"
roast-pork-belly-with-spicy-apple-sauce,40g  sugar
roast-pork-belly-with-spicy-apple-sauce,15g butter
roast-pork-belly-with-spicy-apple-sauce,"Potatoes and vegetables, to serve "
roast-pork-with-pears-perry-new-potatoes,3 tbsp olive oil
roast-pork-with-pears-perry-new-potatoes,2 tsp fresh thyme leaves
roast-pork-with-pears-perry-new-potatoes,"1 clove garlic, crushed"
roast-pork-with-pears-perry-new-potatoes,2kg boneless pork leg joint
roast-pork-with-pears-perry-new-potatoes,"1 large onion, thickly sliced"
roast-pork-with-pears-perry-new-potatoes,1/2 tsp sea salt
roast-pork-with-pears-perry-new-potatoes,"1kg baby new potatoes, halved"
roast-pork-with-pears-perry-new-potatoes,"3 firm pears, quartered"
roast-pork-with-pears-perry-new-potatoes,300ml perry (pear cider)
roast-pork-with-pears-perry-new-potatoes,"1 tbsp cornflour, mixed with 3 tbsp of cold water"
roast-sirloin-of-beef,610g Butcher’s Selection Rolled Sirloin
roast-sirloin-of-beef,1 tbsp beef dripping
roast-sirloin-of-beef,3 ½ tbsp Extra Special Horseradish Sauce
roast-sirloin-of-beef,275ml whipping cream
roast-sirloin-of-beef,Pinch of sugar
roast-sirloin-of-beef,Juice of ½ lemon
roast-sirloin-of-beef,2 small pinches of paprika
roast-sirloin-of-beef,"Flower roast onions, to serve"
roast-sirloin-of-beef,"Roasted half bulbs of garlic, to serve"
roast-sirloin-of-beef,"Vine cherry tomatoes, to serve"
roast-sirloin-of-beef,"Fresh herbs, to serve
"
roast-turkey,"1 turkey, about 6kg"
roast-turkey,1 bay leaf
roast-turkey,2 onions
roast-turkey,1 carrot
roast-turkey,"100g unsalted butter, softened"
roast-turkey,Fresh parsley and thyme
roast-turkey,2 lemons
roasted-asparagus-with-basil-lemon-butter,16 asparagus spears
roasted-asparagus-with-basil-lemon-butter,1 tbsp olive oil
roasted-asparagus-with-basil-lemon-butter,100ml dry white wine
roasted-asparagus-with-basil-lemon-butter,"1 small shallot, finely chopped"
roasted-asparagus-with-basil-lemon-butter,1 tbsp double cream
roasted-asparagus-with-basil-lemon-butter,"100g butter, diced"
roasted-asparagus-with-basil-lemon-butter,2 tsp lemon juice
roasted-asparagus-with-basil-lemon-butter,"8 basil leaves, shredded"
roasted-banana-smash-toast,2 bananas 
roasted-banana-smash-toast,2tsp clear honey 
roasted-banana-smash-toast,2 slices seeded bread 
roasted-banana-smash-toast,1tbsp light mascarpone
roasted-banana-smash-toast,1tbsp pistachios 
roasted-broccoli-pasta-salad,"100g broccoli florets, cut into bite-sized pieces"
roasted-broccoli-pasta-salad,"4 cherry tomatoes, halved"
roasted-broccoli-pasta-salad,1 tbsp olive oil
roasted-broccoli-pasta-salad,"75g pasta, such as farfalle"
roasted-broccoli-pasta-salad,"220g can Napolina Cannellini Beans, rinsed"
roasted-broccoli-pasta-salad,50g ready-washed baby spinach
roasted-broccoli-pasta-salad,1 tsp white wine vinegar
roasted-broccoli-pasta-salad,1 tsp wholegrain mustard
roasted-broccoli-pasta-salad,"15g Parmesan, grated"
roasted-carrots-with-maple-and-mustard-glaze,"350g Grower’s Selection Chantenay carrots, peeled"
roasted-carrots-with-maple-and-mustard-glaze,1tbsp maple syrup 
roasted-carrots-with-maple-and-mustard-glaze,2tsp rapeseed oil 
roasted-carrots-with-maple-and-mustard-glaze,1tbsp Hot English mustard 
roasted-carrots-with-maple-and-mustard-glaze,1tbsp fresh thyme leaves
roasted-cauliflower,"1 tbsp olive oil, plus extra for greasing"
roasted-cauliflower,1 large cauliflower
roasted-cauliflower,2 level tsp garlic powder
roasted-cauliflower,2 tsp chopped rosemary
roasted-cauliflower,2 level tsp paprika
roasted-cauliflower,"1 lime, zest and juice of"
roasted-cauliflower,400g can Napolina Cherry Tomatoes
roasted-cauliflower,"2 level tbsp unsalted pistachios, chopped"
roasted-lamb-with-garlic,"1.5-2kg leg of lamb, on the bone "
roasted-lamb-with-garlic,"2 large cloves garlic, sliced, plus extra to roast (optional)"
roasted-lamb-with-garlic,"8 anchovy fillets in olive oil, drained"
roasted-lamb-with-garlic,A few sprigs of rosemary
roasted-lamb-with-garlic,250ml white wine
roasted-onions-with-cheese,"8 smallish red onions, (or brown), about 100g each"
roasted-onions-with-cheese,2 tbsp olive oil
roasted-onions-with-cheese,25g butter
roasted-onions-with-cheese,100ml dry cider
roasted-onions-with-cheese,150g Asda Brie (or Camembert)
roasted-parsnip-carrot-bundles,"3 medium carrots, peeled"
roasted-parsnip-carrot-bundles,"3 medium parsnips, peeled"
